site,station,date,dtgw,longitude,latitude
3.14E+14,D-20-21 03CAB [FBK-LO],6/4/2007,14.23,-110.1924889,31.7216861
3.15E+14,D-19-21 28ACD [TOM-LI],6/4/2007,12.14,-110.2024111,31.75269444
3.15E+14,D-19-21 08DAC1 [SUM-LI],6/5/2007,7.73,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA1 [STD-LI],6/5/2007,8.33,-110.2156278,31.81713056
3.15E+14,D-19-21 05AAA2 [STD-LO],6/5/2007,10.78,-110.2146139,31.81788333
3.14E+14,D-20-21 15DDB [BOQ-UP],6/6/2007,22.17,-110.1835389,31.69018056
3.14E+14,D-20-21 15DBD1 [BOQ-LI],6/6/2007,9.63,-110.1852472,31.69043056
3.14E+14,D-20-21 14BCC1 [BOQSUS],6/6/2007,27.68,-110.1805139,31.69561667
3.14E+14,D-20-21 10AAC2 [FBK-UP],6/6/2007,31.79,-110.1837167,31.713525
3.14E+14,D-20-21 14BCC2 [BOQSUD],6/6/2007,11.9,-110.1805278,31.69558889
3.13E+14,D-22-22 06AAA1 [LSPLED],6/7/2007,3.53,-110.1386111,31.55305556
3.13E+14,D-22-22 05BBB3 [LSPLES],6/7/2007,5.06,-110.1386028,31.55300833
3.13E+14,D-22-22 05BBD2 [LSPUED],6/7/2007,9.33,-110.1376583,31.5533111
3.13E+14,D-22-22 06AAB [LSPUWD],6/7/2007,10.03,-110.1419444,31.55444444
3.13E+14,D-22-22 17ACC1 [COT-LS],6/12/2007,2.39,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],6/12/2007,2.68,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC3 [COTBLM],6/12/2007,14.23,-110.1296389,31.5196
3.13E+14,D-22-22 17BDD2 [COTUWD],6/12/2007,2.2,-110.1317528,31.51913889
3.14E+14,D-21-21 02DDC [CHB-LI],6/12/2007,6.18,-110.1753944,31.62744444
3.12E+14,D-24-22 04CBA4 [PAL-UD],6/13/2007,16.01,-110.1192944,31.36890556
3.12E+14,D-24-22 04CBC1 [PALUWS],6/13/2007,17.68,-110.1221389,31.3707
3.12E+14,D-24-22 04ADD [PAL-SA],6/13/2007,32.49,-110.1064861,31.3739361
3.12E+14,D-24-22 04CBC2 [PALUWD],6/13/2007,17.03,-110.1221194,31.37070278
3.12E+14,D-24-22 04CBA2 [PAL-LD],6/13/2007,6.96,-110.1187861,31.36905833
3.12E+14,D-24-22 08DBA1 [PLS-LI],6/13/2007,5.6,-110.1260028,31.3575222
3.12E+14,D-24-22 08DBA2 [PLS-LO],6/13/2007,9.79,-110.126375,31.35772778
3.12E+14,D-24-22 04CBA3 [PAL-US],6/13/2007,16.12,-110.1192944,31.3689111
3.13E+14,D-23-22 09ACD1 [HERSUS],6/15/2007,17.3,-110.1109222,31.44523056
3.13E+14,D-23-22 09ACD2 [HERSUD],6/15/2007,17.73,-110.1109278,31.4451861
3.13E+14,D-23-22 04DCD3 [HERUES],6/15/2007,6.94,-110.1099389,31.454675
3.13E+14,D-23-22 04DCD4 [HERUED],6/15/2007,6.92,-110.1099306,31.4546722
3.13E+14,D-23-22 04DCD1 [HER-LS],6/15/2007,5.16,-110.1097,31.45451944
3.13E+14,D-22-22 28CCD [HUN-SO],6/15/2007,5.58,-110.1186389,31.48143889
3.13E+14,D-22-22 33BBC [HUN-UP],6/15/2007,25.26,-110.1194139,31.47880833
3.13E+14,D-23-22 04DCD2 [HER-LD],6/15/2007,5.45,-110.1096972,31.45453333
3.13E+14,D-23-22 04DCA1 [HERUWS],6/15/2007,12.93,-110.1105194,31.45477778
3.13E+14,D-22-22 28CAA2 [HUN-LO],6/15/2007,5.3,-110.1199667,31.48331944
3.13E+14,D-22-22 28CAA1 [HUN-LI],6/15/2007,4.04,-110.1186889,31.4832611
3.12E+14,D-23-22 22CBB1 [KOL-LI],6/19/2007,6.98,-110.1044444,31.4147611
3.12E+14,D-23-22 22CBB3 [KOL-UP],6/19/2007,9.06,-110.1035833,31.4149361
3.12E+14,D-23-22 22CBB2 [KOL-LO],6/19/2007,6.98,-110.1041667,31.41485833
3.13E+14,D-23-22 04DCD3 [HERUES],6/20/2007,7.03,-110.1099389,31.454675
3.13E+14,D-23-22 04DCA1 [HERUWS],6/20/2007,13.02,-110.1105194,31.45477778
3.13E+14,D-22-22 17ACC2 [COT-LD],6/20/2007,2.79,-110.1294444,31.5197222
3.14E+14,D-21-21 13BAB4 [MOSLNW],6/21/2007,8.44,-110.1676083,31.611775
3.14E+14,D-21-21 13BAC1 [MOSWAS],6/21/2007,12.68,-110.1671056,31.61073889
3.14E+14,D-21-21 13BAB2 [MOSLND],6/21/2007,3.97,-110.1674778,31.6118972
3.14E+14,D-21-21 13BAB1 [MOSLNS],6/21/2007,5.17,-110.1674778,31.6119
3.13E+14,D-23-22 09ACD1 [HERSUS],6/22/2007,17.37,-110.1109222,31.44523056
3.13E+14,D-23-22 09ACD2 [HERSUD],6/22/2007,17.75,-110.1109278,31.4451861
3.14E+14,D-21-21 02DDC [CHB-LI],6/22/2007,6.46,-110.1753944,31.62744444
3.14E+14,D-21-22 19CDB1 [CLRSUS],6/25/2007,16.49,-110.1500505,31.58576109
3.14E+14,D-21-22 19CDB2 [CLRSUD],6/25/2007,15.59,-110.1497172,31.5857333
3.15E+14,D-19-21 08DAC1 [SUM-LI],6/26/2007,7.97,-110.2175806,31.7929861
3.14E+14,D-20-21 15DDB [BOQ-UP],6/26/2007,22.37,-110.1835389,31.69018056
3.12E+14,D-24-22 04CBA2 [PAL-LD],6/28/2007,7.59,-110.1187861,31.36905833
3.13E+14,D-22-22 17ACC1 [COT-LS],6/29/2007,2.42,-110.1294444,31.5197222
3.13E+14,D-22-22 17ACC2 [COT-LD],6/29/2007,2.99,-110.1294444,31.5197222
3.15E+14,D-19-21 08DAC1 [SUM-LI],7/2/2007,8.21,-110.2175806,31.7929861
3.15E+14,D-19-21 05AAA1 [STD-LI],7/2/2007,10.28,-110.2156278,31.81713056
3.15E+14,D-19-21 05AAA2 [STD-LO],7/2/2007,12.83,-110.2146139,31.81788333
3.15E+14,D-19-21 21ACC2 [CONLID],7/3/2007,12.19,-110.2031917,31.7671111
