OBJECTID,datetime,datetime_utc,device_sn,device_name,battery_percentage,battery_voltage,EC,logger_temperature,precipitation,max_precip_rate,reference_pressure,water_content_3in,soil_temp_3in,water_content_12in,soil_temp_12in,depth_to_groundwater,water_temperature,water_elevation,latitude,longitude
369293,2024-08-08T20:45:00-07:00,8/8/2024,z6-13281,Palominas KR,100,8230,null,19.7,0.023622047,0.472440945,85.92,null,null,null,null,null,null,null,31.3841122,-110.2055378
369294,2024-08-08T21:00:00-07:00,8/8/2024,z6-13281,Palominas KR,100,8229,null,19.6,0.023622047,0.472440945,85.92,null,null,null,null,null,null,null,31.3841122,-110.2055378
369295,2024-08-08T21:15:00-07:00,8/8/2024,z6-13281,Palominas KR,100,8226,null,19.4,0.015748031,0.472440945,85.92,null,null,null,null,null,null,null,31.3841122,-110.2055378
369296,2024-08-08T21:30:00-07:00,8/8/2024,z6-13281,Palominas KR,100,8223,null,19.3,0.007874016,0.472440945,85.89,null,null,null,null,null,null,null,31.3841122,-110.2055378
369299,2024-08-08T22:15:00-07:00,8/8/2024,z6-13281,Palominas KR,100,8219,null,19.4,0.007874016,0.472440945,85.93,null,null,null,null,null,null,null,31.3841122,-110.2055378
369378,2024-08-09T18:00:00-07:00,8/9/2024,z6-13281,Palominas KR,100,8260,null,26,0.181102362,1.417322835,85.8,null,null,null,null,null,null,null,31.3841122,-110.2055378
369379,2024-08-09T18:15:00-07:00,8/9/2024,z6-13281,Palominas KR,100,8254,null,22.8,0.007874016,0.472440945,85.86,null,null,null,null,null,null,null,31.3841122,-110.2055378
369381,2024-08-09T18:45:00-07:00,8/9/2024,z6-13281,Palominas KR,100,8248,null,21.4,0.007874016,0.472440945,85.89,null,null,null,null,null,null,null,31.3841122,-110.2055378
369383,2024-08-09T19:15:00-07:00,8/9/2024,z6-13281,Palominas KR,100,8239,null,21,0.007874016,0.472440945,85.87,null,null,null,null,null,null,null,31.3841122,-110.2055378
369575,2024-07-02T16:30:00-07:00,7/2/2024,z6-13281,Palominas KR,100,8256,null,30.5,0.007874016,0.472440945,85.5,null,null,null,null,null,null,null,31.3841122,-110.2055378
369589,2024-07-02T20:00:00-07:00,7/2/2024,z6-13281,Palominas KR,100,8212,null,25.2,0.015748031,0.472440945,85.71,null,null,null,null,null,null,null,31.3841122,-110.2055378
369593,2024-07-02T21:00:00-07:00,7/2/2024,z6-13281,Palominas KR,100,8200,null,21.5,0.007874016,0.472440945,85.83,null,null,null,null,null,null,null,31.3841122,-110.2055378
370239,2024-07-09T14:30:00-07:00,7/9/2024,z6-13281,Palominas KR,100,8264,null,32,0.220472441,2.834645669,85.7,null,null,null,null,null,null,null,31.3841122,-110.2055378
370240,2024-07-09T14:45:00-07:00,7/9/2024,z6-13281,Palominas KR,100,8253,null,25.9,0.062992126,1.88976378,85.77,null,null,null,null,null,null,null,31.3841122,-110.2055378
370241,2024-07-09T15:00:00-07:00,7/9/2024,z6-13281,Palominas KR,100,8247,null,24.3,0.007874016,0.472440945,85.74,null,null,null,null,null,null,null,31.3841122,-110.2055378
370349,2024-07-10T18:00:00-07:00,7/10/2024,z6-13281,Palominas KR,100,8185,null,32.4,0.039370079,1.417322835,85.7,null,null,null,null,null,null,null,31.3841122,-110.2055378
370350,2024-07-10T18:15:00-07:00,7/10/2024,z6-13281,Palominas KR,100,8178,null,25.7,0.062992126,0.94488189,85.81,null,null,null,null,null,null,null,31.3841122,-110.2055378
370500,2024-07-12T07:45:00-07:00,7/12/2024,z6-13281,Palominas KR,100,8230,null,28.7,0.007874016,0.472440945,85.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
370501,2024-07-12T08:00:00-07:00,7/12/2024,z6-13281,Palominas KR,100,8236,null,30,0.007874016,0.472440945,85.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
370821,2024-07-15T16:00:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8282,null,28.8,0.007874016,0.472440945,85.69,null,null,null,null,null,null,null,31.3841122,-110.2055378
370825,2024-07-15T17:00:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8260,null,25.2,0.023622047,0.94488189,85.76,null,null,null,null,null,null,null,31.3841122,-110.2055378
370826,2024-07-15T17:15:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8256,null,21.7,0.047244094,0.472440945,85.75,null,null,null,null,null,null,null,31.3841122,-110.2055378
370828,2024-07-15T17:45:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8251,null,21.4,0.007874016,0.472440945,85.82,null,null,null,null,null,null,null,31.3841122,-110.2055378
370829,2024-07-15T18:00:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8248,null,20.1,0.078740157,1.417322835,85.94,null,null,null,null,null,null,null,31.3841122,-110.2055378
370830,2024-07-15T18:15:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8244,null,19.4,0.007874016,0.472440945,85.91,null,null,null,null,null,null,null,31.3841122,-110.2055378
370833,2024-07-15T19:00:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8238,null,20.4,0.007874016,0.472440945,85.79,null,null,null,null,null,null,null,31.3841122,-110.2055378
370852,2024-07-15T23:45:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8209,null,20.6,0.015748031,0.472440945,86.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
370853,2024-07-16T00:00:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8204,null,20.1,0.031496063,0.472440945,85.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
370855,2024-07-16T00:30:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8185,null,20,0.007874016,0.472440945,86.08,null,null,null,null,null,null,null,31.3841122,-110.2055378
370856,2024-07-16T00:45:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8187,null,19.6,0.007874016,0.472440945,86.1,null,null,null,null,null,null,null,31.3841122,-110.2055378
370857,2024-07-16T01:00:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8184,null,19.1,0.031496063,0.472440945,86.05,null,null,null,null,null,null,null,31.3841122,-110.2055378
370858,2024-07-16T01:15:00-07:00,7/15/2024,z6-13281,Palominas KR,100,8184,null,18.9,0.007874016,0.472440945,85.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
370941,2024-07-16T22:00:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8174,null,23.4,0.039370079,0.94488189,85.96,null,null,null,null,null,null,null,31.3841122,-110.2055378
370942,2024-07-16T22:15:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8172,null,21.2,0.212598425,3.307086614,85.92,null,null,null,null,null,null,null,31.3841122,-110.2055378
370943,2024-07-16T22:30:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8170,null,20.2,0.133858268,1.88976378,86.03,null,null,null,null,null,null,null,31.3841122,-110.2055378
370944,2024-07-16T22:45:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8168,null,19.4,0.236220472,1.88976378,86.18,null,null,null,null,null,null,null,31.3841122,-110.2055378
370945,2024-07-16T23:00:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8165,null,17.6,0.212598425,2.362204724,86.06,null,null,null,null,null,null,null,31.3841122,-110.2055378
370946,2024-07-16T23:15:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8163,null,17.1,0.007874016,0.472440945,86.06,null,null,null,null,null,null,null,31.3841122,-110.2055378
370950,2024-07-17T00:15:00-07:00,7/16/2024,z6-13281,Palominas KR,100,8133,null,19.6,0.015748031,0.472440945,85.92,null,null,null,null,null,null,null,31.3841122,-110.2055378
371052,2024-07-18T01:45:00-07:00,7/17/2024,z6-13281,Palominas KR,100,8133,null,22.4,0.165354331,2.362204724,86.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
371053,2024-07-18T02:00:00-07:00,7/17/2024,z6-13281,Palominas KR,100,8130,null,20.8,0.015748031,0.472440945,85.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
371225,2024-07-19T21:00:00-07:00,7/19/2024,z6-13281,Palominas KR,100,8215,null,24.4,0.031496063,0.472440945,86.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
371226,2024-07-19T21:15:00-07:00,7/19/2024,z6-13281,Palominas KR,100,8207,null,23.1,0.007874016,0.472440945,85.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
371315,2024-07-20T19:30:00-07:00,7/20/2024,z6-13281,Palominas KR,100,8222,null,21.9,0.007874016,0.472440945,86.03,null,null,null,null,null,null,null,31.3841122,-110.2055378
371323,2024-07-20T21:30:00-07:00,7/20/2024,z6-13281,Palominas KR,100,8206,null,19.4,0.007874016,0.472440945,86.21,null,null,null,null,null,null,null,31.3841122,-110.2055378
371324,2024-07-20T21:45:00-07:00,7/20/2024,z6-13281,Palominas KR,100,8200,null,18.9,0.007874016,0.472440945,86.18,null,null,null,null,null,null,null,31.3841122,-110.2055378
371325,2024-07-20T22:00:00-07:00,7/20/2024,z6-13281,Palominas KR,100,8203,null,18.7,0.007874016,0.472440945,86.15,null,null,null,null,null,null,null,31.3841122,-110.2055378
371328,2024-07-20T22:45:00-07:00,7/20/2024,z6-13281,Palominas KR,100,8200,null,19.8,0.007874016,0.472440945,86.12,null,null,null,null,null,null,null,31.3841122,-110.2055378
372379,2024-06-21T14:45:00-07:00,6/21/2024,z6-13281,Palominas KR,100,8275,null,30,0.023622047,0.472440945,85.52,null,null,null,null,null,null,null,31.3841122,-110.2055378
372400,2024-06-21T20:00:00-07:00,6/21/2024,z6-13281,Palominas KR,100,8211,null,23.9,0.039370079,0.472440945,85.69,null,null,null,null,null,null,null,31.3841122,-110.2055378
372401,2024-06-21T20:15:00-07:00,6/21/2024,z6-13281,Palominas KR,100,8205,null,21.8,0.031496063,0.472440945,85.74,null,null,null,null,null,null,null,31.3841122,-110.2055378
372402,2024-06-21T20:30:00-07:00,6/21/2024,z6-13281,Palominas KR,100,8202,null,21,0.141732283,1.88976378,85.79,null,null,null,null,null,null,null,31.3841122,-110.2055378
372459,2024-06-22T10:45:00-07:00,6/22/2024,z6-13281,Palominas KR,100,8368,null,31.9,0.007874016,0.472440945,85.85,null,null,null,null,null,null,null,31.3841122,-110.2055378
372462,2024-06-22T11:30:00-07:00,6/22/2024,z6-13281,Palominas KR,100,8346,null,27.1,0.015748031,0.472440945,85.88,null,null,null,null,null,null,null,31.3841122,-110.2055378
372598,2024-06-23T21:30:00-07:00,6/23/2024,z6-13281,Palominas KR,100,8196,null,23.5,0.007874016,0.472440945,85.86,null,null,null,null,null,null,null,31.3841122,-110.2055378
372599,2024-06-23T21:45:00-07:00,6/23/2024,z6-13281,Palominas KR,100,8191,null,22.4,0.015748031,0.472440945,85.88,null,null,null,null,null,null,null,31.3841122,-110.2055378
372685,2024-06-24T19:15:00-07:00,6/24/2024,z6-13281,Palominas KR,100,8191,null,25.5,0.007874016,0.472440945,85.68,null,null,null,null,null,null,null,31.3841122,-110.2055378
372687,2024-06-24T19:45:00-07:00,6/24/2024,z6-13281,Palominas KR,100,8185,null,22.7,0.007874016,0.472440945,85.72,null,null,null,null,null,null,null,31.3841122,-110.2055378
372692,2024-06-24T21:00:00-07:00,6/24/2024,z6-13281,Palominas KR,100,8181,null,23,0.007874016,0.472440945,85.78,null,null,null,null,null,null,null,31.3841122,-110.2055378
372797,2024-06-25T23:15:00-07:00,6/25/2024,z6-13281,Palominas KR,100,8120,null,23.1,0.007874016,0.472440945,86.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
372969,2024-06-27T18:15:00-07:00,6/27/2024,z6-13281,Palominas KR,100,8222,null,25.5,0.007874016,0.472440945,85.36,null,null,null,null,null,null,null,31.3841122,-110.2055378
372970,2024-06-27T18:30:00-07:00,6/27/2024,z6-13281,Palominas KR,100,8222,null,25.1,0.007874016,0.472440945,85.37,null,null,null,null,null,null,null,31.3841122,-110.2055378
373050,2024-06-28T14:30:00-07:00,6/28/2024,z6-13281,Palominas KR,100,8292,null,26.8,0.007874016,0.472440945,85.5,null,null,null,null,null,null,null,31.3841122,-110.2055378
373051,2024-06-28T14:45:00-07:00,6/28/2024,z6-13281,Palominas KR,100,8289,null,24.7,0.007874016,0.472440945,85.51,null,null,null,null,null,null,null,31.3841122,-110.2055378
373066,2024-06-28T18:30:00-07:00,6/28/2024,z6-13281,Palominas KR,100,8251,null,24.6,0.007874016,0.472440945,85.53,null,null,null,null,null,null,null,31.3841122,-110.2055378
373067,2024-06-28T18:45:00-07:00,6/28/2024,z6-13281,Palominas KR,100,8244,null,23.3,0.007874016,0.472440945,85.56,null,null,null,null,null,null,null,31.3841122,-110.2055378
373068,2024-06-28T19:00:00-07:00,6/28/2024,z6-13281,Palominas KR,100,8242,null,22.4,0.007874016,0.472440945,85.56,null,null,null,null,null,null,null,31.3841122,-110.2055378
373069,2024-06-28T19:15:00-07:00,6/28/2024,z6-13281,Palominas KR,100,8241,null,21.8,0.007874016,0.472440945,85.56,null,null,null,null,null,null,null,31.3841122,-110.2055378
373128,2024-06-29T10:00:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8200,null,24.8,0.007874016,0.472440945,85.85,null,null,null,null,null,null,null,31.3841122,-110.2055378
373181,2024-06-29T23:15:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8161,null,26.4,0.039370079,0.94488189,85.92,null,null,null,null,null,null,null,31.3841122,-110.2055378
373183,2024-06-29T23:45:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8156,null,22.1,0.015748031,0.472440945,86.17,null,null,null,null,null,null,null,31.3841122,-110.2055378
373184,2024-06-30T00:00:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8153,null,21,0.007874016,0.472440945,86.22,null,null,null,null,null,null,null,31.3841122,-110.2055378
373185,2024-06-30T00:15:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8123,null,20.5,0.031496063,0.472440945,86.26,null,null,null,null,null,null,null,31.3841122,-110.2055378
373186,2024-06-30T00:30:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8134,null,19.8,0.118110236,0.94488189,86.29,null,null,null,null,null,null,null,31.3841122,-110.2055378
373187,2024-06-30T00:45:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8132,null,19.2,0.118110236,0.94488189,86.26,null,null,null,null,null,null,null,31.3841122,-110.2055378
373188,2024-06-30T01:00:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8132,null,18.9,0.070866142,0.472440945,86.23,null,null,null,null,null,null,null,31.3841122,-110.2055378
373189,2024-06-30T01:15:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8132,null,18.7,0.031496063,0.472440945,86.19,null,null,null,null,null,null,null,31.3841122,-110.2055378
373190,2024-06-30T01:30:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8129,null,18.8,0.023622047,0.472440945,86.17,null,null,null,null,null,null,null,31.3841122,-110.2055378
373191,2024-06-30T01:45:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8131,null,18.7,0.023622047,0.472440945,86.11,null,null,null,null,null,null,null,31.3841122,-110.2055378
373192,2024-06-30T02:00:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8129,null,18.7,0.015748031,0.472440945,86.08,null,null,null,null,null,null,null,31.3841122,-110.2055378
373193,2024-06-30T02:15:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8129,null,18.9,0.007874016,0.472440945,86.05,null,null,null,null,null,null,null,31.3841122,-110.2055378
373194,2024-06-30T02:30:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8127,null,19,0.007874016,0.472440945,86.09,null,null,null,null,null,null,null,31.3841122,-110.2055378
373195,2024-06-30T02:45:00-07:00,6/29/2024,z6-13281,Palominas KR,100,8125,null,18.8,0.015748031,0.472440945,86.1,null,null,null,null,null,null,null,31.3841122,-110.2055378
374239,2024-05-30T13:00:00-07:00,5/30/2024,z6-13281,Palominas KR,100,8434,null,34.9,0.023622047,1.417322835,85.64,null,null,null,null,null,null,null,31.3841122,-110.2055378
376809,2024-05-16T16:45:00-07:00,5/16/2024,z6-13281,Palominas KR,100,8401,null,22.7,0.007874016,0.472440945,85.39,null,null,null,null,null,null,null,31.3841122,-110.2055378
376810,2024-05-16T17:00:00-07:00,5/16/2024,z6-13281,Palominas KR,100,8394,null,19.3,0.047244094,0.472440945,85.46,null,null,null,null,null,null,null,31.3841122,-110.2055378
377369,2024-04-11T18:00:00-07:00,4/11/2024,z6-13281,Palominas KR,100,8379,null,26.8,0.196850394,4.251968504,85.38,null,null,null,null,null,null,null,31.3841122,-110.2055378
379411,2024-03-24T01:45:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8408,null,9.7,0.015748031,0.472440945,84.69,null,null,null,null,null,null,null,31.3841122,-110.2055378
379412,2024-03-24T02:00:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8406,null,8.3,0.039370079,0.472440945,84.67,null,null,null,null,null,null,null,31.3841122,-110.2055378
379413,2024-03-24T02:15:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8404,null,7.6,0.070866142,0.472440945,84.64,null,null,null,null,null,null,null,31.3841122,-110.2055378
379414,2024-03-24T02:30:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8401,null,7,0.031496063,0.472440945,84.63,null,null,null,null,null,null,null,31.3841122,-110.2055378
379415,2024-03-24T02:45:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8404,null,6.7,0.031496063,0.472440945,84.62,null,null,null,null,null,null,null,31.3841122,-110.2055378
379416,2024-03-24T03:00:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8400,null,6.6,0.031496063,0.472440945,84.63,null,null,null,null,null,null,null,31.3841122,-110.2055378
379417,2024-03-24T03:15:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8400,null,6.5,0.007874016,0.472440945,84.55,null,null,null,null,null,null,null,31.3841122,-110.2055378
379421,2024-03-24T04:15:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8395,null,6.8,0.007874016,0.472440945,84.53,null,null,null,null,null,null,null,31.3841122,-110.2055378
379423,2024-03-24T04:45:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8392,null,6.4,0.031496063,0.472440945,84.53,null,null,null,null,null,null,null,31.3841122,-110.2055378
379426,2024-03-24T05:30:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8391,null,5.8,0.023622047,0.472440945,84.55,null,null,null,null,null,null,null,31.3841122,-110.2055378
379430,2024-03-24T06:30:00-07:00,3/23/2024,z6-13281,Palominas KR,100,8387,null,4.9,0.007874016,0.472440945,84.64,null,null,null,null,null,null,null,31.3841122,-110.2055378
379461,2024-03-24T14:15:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8737,null,11.7,0.007874016,0.472440945,84.73,null,null,null,null,null,null,null,31.3841122,-110.2055378
379462,2024-03-24T14:30:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8737,null,10.2,0.007874016,0.472440945,84.73,null,null,null,null,null,null,null,31.3841122,-110.2055378
379467,2024-03-24T15:45:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8704,null,8.5,0.007874016,0.472440945,84.73,null,null,null,null,null,null,null,31.3841122,-110.2055378
379468,2024-03-24T16:00:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8704,null,6.9,0.015748031,0.472440945,84.72,null,null,null,null,null,null,null,31.3841122,-110.2055378
379494,2024-03-24T22:30:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8624,null,4.7,0.015748031,0.472440945,84.74,null,null,null,null,null,null,null,31.3841122,-110.2055378
379506,2024-03-25T01:30:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8576,null,2,0.007874016,0.472440945,84.7,null,null,null,null,null,null,null,31.3841122,-110.2055378
379507,2024-03-25T01:45:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8578,null,2,0.007874016,0.472440945,84.68,null,null,null,null,null,null,null,31.3841122,-110.2055378
379515,2024-03-25T03:45:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8569,null,2.2,0.007874016,0.472440945,84.66,null,null,null,null,null,null,null,31.3841122,-110.2055378
379516,2024-03-25T04:00:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8570,null,2.1,0.007874016,0.472440945,84.66,null,null,null,null,null,null,null,31.3841122,-110.2055378
379517,2024-03-25T04:15:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8571,null,1.9,0.007874016,0.472440945,84.66,null,null,null,null,null,null,null,31.3841122,-110.2055378
379518,2024-03-25T04:30:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8567,null,1.7,0.007874016,0.472440945,84.67,null,null,null,null,null,null,null,31.3841122,-110.2055378
379520,2024-03-25T05:00:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8564,null,1.6,0.007874016,0.472440945,84.69,null,null,null,null,null,null,null,31.3841122,-110.2055378
379521,2024-03-25T05:15:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8562,null,1.6,0.007874016,0.472440945,84.7,null,null,null,null,null,null,null,31.3841122,-110.2055378
379522,2024-03-25T05:30:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8563,null,1.6,0.007874016,0.472440945,84.7,null,null,null,null,null,null,null,31.3841122,-110.2055378
379524,2024-03-25T06:00:00-07:00,3/24/2024,z6-13281,Palominas KR,100,8561,null,1.5,0.007874016,0.472440945,84.74,null,null,null,null,null,null,null,31.3841122,-110.2055378
379530,2024-03-25T07:30:00-07:00,3/25/2024,z6-13281,Palominas KR,100,8639,null,2.9,0.007874016,0.472440945,84.81,null,null,null,null,null,null,null,31.3841122,-110.2055378
379557,2024-03-25T14:15:00-07:00,3/25/2024,z6-13281,Palominas KR,100,8747,null,7.7,0.007874016,0.472440945,85.15,null,null,null,null,null,null,null,31.3841122,-110.2055378
379559,2024-03-25T14:45:00-07:00,3/25/2024,z6-13281,Palominas KR,100,8741,null,7.9,0.007874016,0.472440945,85.16,null,null,null,null,null,null,null,31.3841122,-110.2055378
379671,2024-03-26T18:45:00-07:00,3/26/2024,z6-13281,Palominas KR,100,8620,null,6.9,0.015748031,0.472440945,85.51,null,null,null,null,null,null,null,31.3841122,-110.2055378
379676,2024-03-26T20:00:00-07:00,3/26/2024,z6-13281,Palominas KR,100,8607,null,5.6,0.007874016,0.472440945,85.64,null,null,null,null,null,null,null,31.3841122,-110.2055378
379686,2024-03-26T22:30:00-07:00,3/26/2024,z6-13281,Palominas KR,100,8587,null,3.6,0.007874016,0.472440945,85.83,null,null,null,null,null,null,null,31.3841122,-110.2055378
379687,2024-03-26T22:45:00-07:00,3/26/2024,z6-13281,Palominas KR,100,8585,null,3.6,0.007874016,0.472440945,85.8,null,null,null,null,null,null,null,31.3841122,-110.2055378
379688,2024-03-26T23:00:00-07:00,3/26/2024,z6-13281,Palominas KR,100,8582,null,3.8,0.007874016,0.472440945,85.78,null,null,null,null,null,null,null,31.3841122,-110.2055378
379692,2024-03-27T00:00:00-07:00,3/26/2024,z6-13281,Palominas KR,100,8579,null,4.3,0.007874016,0.472440945,85.84,null,null,null,null,null,null,null,31.3841122,-110.2055378
380148,2024-03-31T18:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8497,null,10.5,0.007874016,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380149,2024-03-31T18:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8495,null,9.9,0.007874016,0.472440945,85.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
380151,2024-03-31T18:45:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8492,null,9.4,0.015748031,0.472440945,84.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
380152,2024-03-31T19:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8488,null,9.1,0.015748031,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380153,2024-03-31T19:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8485,null,8.9,0.007874016,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380155,2024-03-31T19:45:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8480,null,8.9,0.007874016,0.472440945,85.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
380156,2024-03-31T20:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8479,null,8.8,0.015748031,0.472440945,85.02,null,null,null,null,null,null,null,31.3841122,-110.2055378
380157,2024-03-31T20:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8478,null,8.8,0.023622047,0.472440945,85.02,null,null,null,null,null,null,null,31.3841122,-110.2055378
380158,2024-03-31T20:30:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8470,null,8.7,0.015748031,0.472440945,85.03,null,null,null,null,null,null,null,31.3841122,-110.2055378
380159,2024-03-31T20:45:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8471,null,8.7,0.015748031,0.472440945,85.03,null,null,null,null,null,null,null,31.3841122,-110.2055378
380160,2024-03-31T21:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8473,null,8.6,0.007874016,0.472440945,85.04,null,null,null,null,null,null,null,31.3841122,-110.2055378
380161,2024-03-31T21:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8468,null,8.6,0.007874016,0.472440945,85.04,null,null,null,null,null,null,null,31.3841122,-110.2055378
380162,2024-03-31T21:30:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8465,null,8.6,0.047244094,0.472440945,85.05,null,null,null,null,null,null,null,31.3841122,-110.2055378
380163,2024-03-31T21:45:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8464,null,8.6,0.031496063,0.472440945,85.05,null,null,null,null,null,null,null,31.3841122,-110.2055378
380164,2024-03-31T22:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8465,null,8.5,0.039370079,0.472440945,85.03,null,null,null,null,null,null,null,31.3841122,-110.2055378
380165,2024-03-31T22:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8466,null,8.4,0.015748031,0.472440945,85.01,null,null,null,null,null,null,null,31.3841122,-110.2055378
380166,2024-03-31T22:30:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8462,null,8.4,0.023622047,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380167,2024-03-31T22:45:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8458,null,8.3,0.039370079,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380168,2024-03-31T23:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8459,null,7.9,0.05511811,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380169,2024-03-31T23:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8454,null,7.5,0.05511811,0.472440945,84.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
380170,2024-03-31T23:30:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8454,null,7.3,0.031496063,0.472440945,84.97,null,null,null,null,null,null,null,31.3841122,-110.2055378
380171,2024-03-31T23:45:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8450,null,7.1,0.031496063,0.472440945,84.97,null,null,null,null,null,null,null,31.3841122,-110.2055378
380172,2024-04-01T00:00:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8453,null,7,0.031496063,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
380173,2024-04-01T00:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8408,null,7,0.007874016,0.472440945,84.99,null,null,null,null,null,null,null,31.3841122,-110.2055378
380174,2024-04-01T00:30:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8422,null,6.9,0.007874016,0.472440945,85.02,null,null,null,null,null,null,null,31.3841122,-110.2055378
380177,2024-04-01T01:15:00-07:00,3/31/2024,z6-13281,Palominas KR,100,8425,null,5.8,0.007874016,0.472440945,85,null,null,null,null,null,null,null,31.3841122,-110.2055378
